Day,Street Name,Latitude,Longitude,Violation Time,Zone,Parking Violation
4,Broome St,40.7193561,-73.9942647,1733,106,1
4,45th Ave,40.756545,-73.806394,1625,99,1
3,N 6th St,40.7198182,-73.9623935,1557,96,1
4,E 25th St,40.7385041,-73.9783927,1651,102,1
2,87th St,40.706715,-73.862389,1754,108,1
5,Co Op City Blvd,40.8788884,-73.8271798,1649,101,1
2,Greenwich St,40.7156024,-74.0111062,1618,98,1
2,Dalny Rd,40.7141788,-73.7874974,1636,100,1
3,Greenwich St,40.7156024,-74.0111062,1606,97,1
4,New Lots Ave,40.6662999,-73.8837211,1641,101,1
2,Laguardia Pl,40.7298918,-73.997401,1606,97,1
5,32nd St,40.7711087,-73.9157306,1654,102,1
3,Ocean Pky,40.6072315,-73.9675403,1649,101,1
3,W 28th St,40.5734658,-73.9939096,1724,105,1
2,E 115th St,40.7972005,-73.9403868,1805,109,1
5,E 41st St,40.623183,-73.933522,1742,107,1
4,Ludlow St,40.7169046,-73.989985,1820,111,1
4,Nostrand Ave,40.6803935,-73.949556,1603,97,1
4,164th St,40.7382043,-73.8045817,1823,111,1
2,Bushwick Ave,40.679677,-73.900752,1833,112,1
5,Valentine Ave,40.850253,-73.900694,1737,106,1
5,Eastern Pky,40.6716077,-73.9624286,1651,102,1
1,Jerome Ave,40.8446726,-73.9145136,1603,97,1
5,Howard St,40.719552,-74.000622,1707,103,1
4,W 30th St,40.7463686,-73.9874455,1742,107,1
3,2nd Ave,40.7843413,-73.9470257,1652,102,1
2,41st Ave,40.7637566,-73.7700427,1724,105,1
5,Cypress Ave,40.5786806,-74.0059581,1810,110,1
1,50th St,40.7622406,-73.9860873,1717,104,1
1,Rockaway Beach Blvd,40.5878619,-73.808759,1627,99,1
5,Schermerhorn St,40.6881687,-73.9839805,1553,96,1
5,Bainbridge Ave,40.881076,-73.878487,1623,99,1
1,Avenue M,40.619918,-73.942664,1658,102,1
3,32nd St,40.7711087,-73.9157306,1630,100,1
2,Decatur St,40.6819701,-73.9288668,1751,108,1
4,Brighton 4th St,40.5752474,-73.9629281,1735,106,1
4,28th Ave,40.7684376,-73.9199879,1623,99,1
4,Orchard St,40.7227492,-73.9878545,1638,100,1
5,W 126th St,40.8150351,-73.9564745,1633,100,1
3,38th St,40.7709006,-73.9098041,1641,101,1
2,W 27th St,40.5764243,-73.9933895,1600,97,1
2,W 126th St,40.8150351,-73.9564745,1622,99,1
5,40th Rd,40.7587658,-73.8304174,1653,102,1
2,11th Ave,40.7877367,-73.8364261,1607,97,1
5,Metropolitan Ave,40.7140735,-73.9547586,1813,110,1
4,W 6th St,40.5794179,-73.9749041,1616,98,1
3,161st St,40.7337777,-73.8077877,1840,113,1
2,Austin St,40.706002,-73.8259549,1559,96,1
5,Broadway,40.892084,-73.8971095,1608,97,1
3,Mercer St,40.7256842,-73.9977263,1641,101,1
2,W 162nd St,40.835196,-73.938489,1659,102,1
2,Utica Ave,40.679347,-73.9308408,1745,107,1
3,W 25th St,40.5729955,-73.9916599,1636,100,1
1,14th Ave,40.611038,-74.013482,1757,108,1
4,49th Ave,40.737639,-73.89593,1752,108,1
2,W 34th St,40.7497396,-73.987639,1746,107,1
1,Havemeyer St,40.712239,-73.957136,1714,104,1
2,King St,40.540471,-74.149561,1606,97,1
2,56th Dr,40.6072955,-73.9121748,1630,100,1
4,65th Ave,40.7285638,-73.8580908,1738,106,1
3,Court St,40.6940745,-73.9917825,1710,104,1
3,101st St,40.6619223,-73.8328574,1653,102,1
3,Valentine Ave,40.850253,-73.900694,1634,100,1
1,Bay 37th St,40.5936379,-73.9942255,1706,103,1
4,160th St,40.7338809,-73.8078846,1805,109,1
4,Midland Pky,40.7216285,-73.7843918,1611,98,1
5,W 61st St,40.7696743,-73.9819968,1706,103,1
1,De Reimer Ave,40.8827645,-73.8384777,1633,100,1
1,Marcus Garvey Blvd,40.699292,-73.941309,1845,113,1
1,Box St,40.737285,-73.955423,1639,100,1
5,E 7th St,40.593478,-73.9632624,1829,111,1
2,E 143rd St,40.8084101,-73.9088377,1610,98,1
3,Fulton St,40.7102369,-74.0078096,1707,103,1
5,Broadway,40.892084,-73.8971095,1607,97,1
4,Bushwick Ave,40.679677,-73.900752,1609,97,1
5,E 10th St,40.6053075,-73.9625623,1755,108,1
3,21st St,40.7445833,-73.9486022,1609,97,1
5,56th St,40.6243935,-73.9850787,1737,106,1
4,W 63rd St,40.7745584,-73.9896525,1728,105,1
1,124th St,40.7741154,-73.8445289,1637,100,1
4,Bronx Blvd,40.8779562,-73.8695849,1603,97,1
2,Cloverdale Blvd,40.7582138,-73.756116,1834,112,1
1,18th Ave,40.6296217,-73.9769395,1603,97,1
3,Nostrand Ave,40.6803935,-73.949556,1737,106,1
4,Baychester Ave,40.8772758,-73.8363967,1750,108,1
2,W 17th St,40.5753405,-73.9845266,1728,105,1
3,E 149th St,40.8183207,-73.9263581,1622,99,1
4,E 149th St,40.8183207,-73.9263581,1644,101,1
3,Roosevelt Ave,40.746238,-73.897224,1808,109,1
4,Queens Blvd,40.7127672,-73.8275685,1738,106,1
4,Westchester Ave,40.829753,-73.873728,1611,98,1
2,13th St,40.7649914,-73.9355729,1657,102,1
2,Bleecker St,40.7259471,-73.9946797,1738,106,1
1,5th Ave,40.801971,-73.945508,1610,98,1
5,E 151st St,40.8147191,-73.9065802,1637,100,1
1,Nevins St,40.687945,-73.9814,1636,100,1
4,164th St,40.7382043,-73.8045817,1639,100,1
5,22nd St,40.771959,-73.925125,1609,97,1
2,146th St,40.7871721,-73.820607,1640,101,1
5,W 63rd St,40.7745584,-73.9896525,1744,107,1
1,S Portland Ave,40.684242,-73.9740213,1650,102,1
1,Tonsor St,40.711397,-73.907242,1612,98,1
1,55th Ave,40.7356835,-73.8759725,1617,98,1
3,Horace Harding Expy,40.7366373,-73.8531778,1606,97,1
1,Coney Island Ave,40.582634,-73.959993,1623,99,1
2,E 89th St,40.6475373,-73.9154246,1750,108,1
3,Morningside Dr,40.806121,-73.959357,1653,102,1
3,Aqueduct Ave,40.906551,-73.871368,1649,101,1
5,W 15th St,40.574793,-73.98215,1744,107,1
3,Court St,40.6940745,-73.9917825,1655,102,1
3,W 259th St,40.9065846,-73.9020853,1752,108,1
4,W 25th St,40.5729955,-73.9916599,1706,103,1
2,51st St,40.7534706,-73.9097189,1614,98,1
3,Clark St,40.697224,-73.992124,1553,96,1
5,Great Jones St,40.7270546,-73.9931487,1742,107,1
3,38th St,40.7709006,-73.9098041,1657,102,1
4,Ocean Pky,40.6072315,-73.9675403,1713,104,1
3,37th Ave,40.7626091,-73.8267626,1751,108,1
1,Flatbush Ave,40.6093889,-73.9217935,1735,106,1
2,Convent Ave,40.8239713,-73.9467212,1736,106,1
1,Bainbridge Ave,40.881076,-73.878487,1700,103,1
4,West St,40.596353,-73.971329,1712,104,1
2,W 113th St,40.8039909,-73.96031,1823,111,1
2,Mulberry St,40.71933,-73.9973036,1711,104,1
5,W 12th St,40.593387,-73.982662,1723,105,1
5,W Houston St,40.7258299,-73.9974897,1649,101,1
1,53rd Ave,40.7519935,-73.7666917,1812,110,1
5,31st St,40.7681197,-73.920358,1628,99,1
5,78th St,40.7579309,-73.8895865,1733,106,1
4,St Nicholas Ter,40.81294,-73.95177,1720,105,1
3,82nd St,40.610196,-74.001554,1626,99,1
3,W Broadway,40.7205041,-74.0053416,1731,106,1
2,Myrtle Ave,40.6969959,-73.9352775,1807,109,1
2,Metropolitan Ave,40.7140735,-73.9547586,1614,98,1
5,E Broadway,40.7141222,-73.9901665,1748,107,1
1,Montauk Ave,40.6793116,-73.8792298,1553,96,1
2,Joralemon St,40.6923986,-73.9899736,1748,107,1
1,187th Pl,40.712468,-73.772808,1702,103,1
4,17th Ave,40.782606,-73.7945082,1630,100,1
5,Avenue C,40.7280304,-73.9759833,1611,98,1
3,Prince St,40.7241951,-73.9977898,1715,104,1
1,Forest Ave,40.7043972,-73.903074,1611,98,1
3,37th Ave,40.7626091,-73.8267626,1555,96,1
4,Lexington Ave,40.7999294,-73.9406665,1600,97,1
5,Lenox Rd,40.657481,-73.921404,1842,113,1
5,45th Ave,40.756545,-73.806394,1606,97,1
3,Clarkson Ave,40.6611427,-73.9201132,1821,111,1
2,Meserole Ave,40.7255722,-73.9573397,1628,99,1
2,Kent St,40.721655,-73.78166,1553,96,1
1,E 75th St,40.7707623,-73.9569342,1713,104,1
1,W 30th St,40.7463686,-73.9874455,1659,102,1
3,E 19th St,40.6280965,-73.958081,1602,97,1
4,48th Ave,40.73844,-73.899869,1638,100,1
1,73rd Ave,40.751641,-73.7162598,1726,105,1
3,Bath Ave,40.592121,-73.987273,1615,98,1
3,168th Pl,40.715934,-73.7966586,1643,101,1
2,3rd Ave,40.8043853,-73.9353347,1654,102,1
4,Grace Ave,40.8804886,-73.8403874,1625,99,1
2,153rd Ave,40.6675557,-73.8434717,1727,105,1
5,Avenue P,40.608702,-73.974031,1642,101,1
2,40th Rd,40.7587658,-73.8304174,1720,105,1
4,162nd St,40.7338762,-73.8077853,1716,104,1
4,Bard Ave,40.624485,-74.104443,1812,110,1
2,Ocean Pky,40.6072315,-73.9675403,1623,99,1
2,W 37th St,40.7564802,-73.997767,1849,113,1
5,Mulberry St,40.71933,-73.9973036,1717,104,1
3,E 12th St,40.5831065,-73.9573412,1624,99,1
2,Merrick Blvd,40.6741148,-73.73025,1747,107,1
3,Henry St,40.7135074,-73.9885984,1654,102,1
5,20th Ave,40.6259884,-73.9762613,1720,105,1
4,87th St,40.706715,-73.862389,1614,98,1
1,Mercer St,40.7256842,-73.9977263,1702,103,1
3,58th St,40.6432972,-74.0194227,1628,99,1
1,W 60th St,40.7726872,-73.9911088,1641,101,1
2,11th Ave,40.7877367,-73.8364261,1647,101,1
2,Front St,40.7067802,-74.0036122,1615,98,1
3,Sheffield Ave,40.66308,-73.894628,1627,99,1
5,217th St,40.699267,-73.74101,1646,101,1
3,Bushwick Ave,40.679677,-73.900752,1617,98,1
3,38th Ave,40.749899,-73.868826,1720,105,1
4,37th St,40.7716096,-73.910244,1731,106,1
1,University Ave,40.8469863,-73.9205513,1824,111,1
5,E 84th St,40.632473,-73.904891,1605,97,1
1,19th St,40.78009,-73.919394,1825,111,1
5,Edgecombe Ave,40.830292,-73.9402243,1550,96,1
3,Hester St,40.7158068,-73.9905581,1710,104,1
2,160th St,40.7338809,-73.8078846,1719,104,1
1,5th Ave,40.801971,-73.945508,1602,97,1
2,Midland Pky,40.7216285,-73.7843918,1711,104,1
2,W 30th St,40.7463686,-73.9874455,1707,103,1
1,172nd St,40.764695,-73.793959,1806,109,1
4,Midland Pky,40.7216285,-73.7843918,1700,103,1
1,Ocean Pky,40.6072315,-73.9675403,1737,106,1
3,Merrick Blvd,40.6741148,-73.73025,1756,108,1
4,Midland Pky,40.7216285,-73.7843918,1614,98,1
4,E 14th St,40.608383,-73.959157,1818,110,1
3,38th St,40.7709006,-73.9098041,1704,103,1
2,New Utrecht Ave,40.616621,-73.999709,1645,101,1
3,47th St,40.771362,-73.8998657,1621,99,1
2,Queens Blvd,40.7127672,-73.8275685,1616,98,1
5,Bard Ave,40.624485,-74.104443,1635,100,1
2,Van Siclen Ave,40.6654867,-73.889236,1550,96,1
5,Church Ave,40.6492649,-73.9635215,1737,106,1
3,115th St,40.787889,-73.852489,1601,97,1
5,Mercer St,40.7256842,-73.9977263,1652,102,1
3,Union St,40.6779443,-73.9843807,1614,98,1
5,W 33rd St,40.5726989,-73.9991284,1625,99,1
2,Liberty Ave,40.6744049,-73.8965126,1709,103,1
2,E 11th St,40.5827807,-73.9590022,1725,105,1
4,Marble Hill Ave,40.8768993,-73.9093986,1811,110,1
5,W 138th St,40.8217009,-73.9529081,1641,101,1
4,Beach 92nd St,40.5887475,-73.8171223,1650,102,1
2,Newbold Ave,40.8321463,-73.8604947,1812,110,1
4,W 203rd St,40.8611859,-73.9190291,1551,96,1
5,E 87th St,40.648106,-73.918515,1718,104,1
2,78th St,40.7579309,-73.8895865,1713,104,1
2,E 84th St,40.632473,-73.904891,1643,101,1
3,Hudson St,40.7172851,-74.0090579,1728,105,1
4,Kent Ave,40.6991108,-73.9604263,1812,110,1
2,E 24th St,40.621369,-73.95167,1642,101,1
2,E 68th St,40.6199999,-73.9114888,1819,110,1
5,Dean St,40.6830984,-73.9791142,1839,112,1
2,E 84th St,40.632473,-73.904891,1551,96,1
2,W 115th St,40.8078983,-73.9657268,1654,102,1
5,Lexington Ave,40.7999294,-73.9406665,1816,110,1
5,31st Ave,40.758613,-73.8919252,1637,100,1
5,44th Rd,40.7488459,-73.9471087,1747,107,1
5,Metropolitan Ave,40.7140735,-73.9547586,1551,96,1
4,W 124th St,40.8057884,-73.9428603,1743,107,1
5,225th St,40.6691777,-73.7501345,1555,96,1
5,Topping Ave,40.8466907,-73.905591,1836,112,1
4,Prince St,40.7241951,-73.9977898,1833,112,1
5,Ludlow St,40.7169046,-73.989985,1835,112,1
2,Bleecker St,40.7259471,-73.9946797,1751,108,1
5,41st Rd,40.7555552,-73.8333316,1646,101,1
5,Maple Ave,40.5793621,-74.0060884,1611,98,1
5,36th St,40.6543115,-74.0044311,1655,102,1
1,W 11th St,40.5920894,-73.9814386,1714,104,1
3,Midland Pky,40.7216285,-73.7843918,1626,99,1
5,West End Ave,40.7764553,-73.9869457,1740,107,1
1,Victory Blvd,40.613642,-74.115383,1738,106,1
5,Broadway,40.892084,-73.8971095,1618,98,1
4,53rd Ave,40.7519935,-73.7666917,1813,110,1
3,Wooster St,40.7270319,-73.9987176,1742,107,1
2,70th Ave,40.7286207,-73.8257796,1613,98,1
2,10th Ave,40.8637912,-73.9194094,1635,100,1
2,Heath Ave,40.8716959,-73.9053475,1720,105,1
4,Donizetti Pl,40.87579435,-73.8324497439655,1647,101,1
2,Division St,40.7144204,-73.9921352,1638,100,1
3,70th Ave,40.7286207,-73.8257796,1738,106,1
2,48th St,40.7730217,-73.8965384,1621,99,1
3,Bud Pl,40.761363,-73.833802,1632,100,1
5,Joralemon St,40.6923986,-73.9899736,1611,98,1
5,Mercer St,40.7256842,-73.9977263,1652,102,1
3,21st St,40.7445833,-73.9486022,1808,109,1
2,W 106th St,40.7982075,-73.9604245,1724,105,1
2,Kent Ave,40.6991108,-73.9604263,1552,96,1
4,31st Ave,40.758613,-73.8919252,1632,100,1
2,Roosevelt Ave,40.746238,-73.897224,1654,102,1
3,W 71st St,40.7779978,-73.9822883,1654,102,1
2,Decatur St,40.6819701,-73.9288668,1659,102,1
2,Stanley Ave,40.6342794,-74.0929701,1628,99,1
2,Wexford Ter,40.7123628,-73.7886219,1736,106,1
4,Sanford Ave,40.7546729,-73.8331797,1637,100,1
5,Kent St,40.721655,-73.78166,1710,104,1
1,57th St,40.7642283,-73.9772972,1708,103,1
2,Forest Pky,40.694259,-73.861681,1645,101,1
4,Broadway,40.892084,-73.8971095,1706,103,1
3,57th St,40.7642283,-73.9772972,1614,98,1
5,Bennett Ave,40.8535318,-73.9351069,1626,99,1
1,Palmetto St,40.6904351,-73.9199687,1744,107,1
5,E 29th St,40.6152395,-73.9457135,1644,101,1
5,Queens Blvd,40.7127672,-73.8275685,1556,96,1
4,Utica Ave,40.679347,-73.9308408,1656,102,1
4,Midland Pky,40.7216285,-73.7843918,1606,97,1
3,30th Ave,40.7666967,-73.9215824,1643,101,1
2,Beaver St,40.700249,-73.937728,1730,106,1
3,99th St,40.737043,-73.859387,1823,111,1
5,41st Rd,40.7555552,-73.8333316,1721,105,1
2,Midland Pky,40.7216285,-73.7843918,1609,97,1
3,Lefferts Blvd,40.6657772,-73.8223616,1731,106,1
5,Spring St,40.7256722,-74.0040023,1718,104,1
4,Prince St,40.7241951,-73.9977898,1656,102,1
4,W 14th St,40.740883,-74.0052002,1601,97,1
4,Morris Ave,40.8113652,-73.9270455,1720,105,1
3,28th Ave,40.7684376,-73.9199879,1650,102,1
3,E 86th St,40.635417,-73.905614,1703,103,1
4,Roosevelt Ave,40.746238,-73.897224,1659,102,1
3,Vernon Blvd,40.7673221,-73.9372265,1834,112,1
5,Broadway,40.892084,-73.8971095,1644,101,1
5,Grand Concourse,40.8791041,-73.8845682,1644,101,1
4,67th Pl,40.700104,-73.884922,1710,104,1
1,Mercer St,40.7256842,-73.9977263,1701,103,1
4,McDonald Ave,40.595256,-73.973476,1821,111,1
1,Austin St,40.706002,-73.8259549,1558,96,1
5,President St,40.6680739,-73.9506525,1646,101,1
4,5th Ave,40.801971,-73.945508,1637,100,1
5,Beaver St,40.700249,-73.937728,1704,103,1
3,W 138th St,40.8217009,-73.9529081,1553,96,1
4,Defoe Pl,40.8762998,-73.83050756,1709,103,1
4,5th Ave,40.801971,-73.945508,1626,99,1
1,Hanover Pl,40.688896,-73.982416,1614,98,1
3,W 142nd St,40.8181377,-73.9367533,1704,103,1
5,Lenox Ave,40.7664366,-73.9590168,1618,98,1
2,Seigel St,40.7045609,-73.9391276,1613,98,1
3,E 89th St,40.6475373,-73.9154246,1636,100,1
2,Jamaica Ave,40.6774489,-73.8985116,1646,101,1
5,St Nicholas Ter,40.81294,-73.95177,1612,98,1
5,164th St,40.7382043,-73.8045817,1650,102,1
3,165th St,40.701366,-73.791869,1605,97,1
3,19th St,40.78009,-73.919394,1832,112,1
3,Hunter St,40.7479481,-73.9424347,1637,100,1
2,Crosby St,40.7254397,-73.9956638,1707,103,1
3,Bushwick Ave,40.679677,-73.900752,1708,103,1
4,W 53rd St,40.7622003,-73.9800788,1613,98,1
2,College Point Blvd,40.7627837,-73.8355757,1554,96,1
3,Davidson Ave,40.847078,-73.913947,1728,105,1
2,Rogers Ave,40.656081,-73.953048,1612,98,1
2,Hicks St,40.878256,-73.850165,1613,98,1
3,44th Dr,40.7471413,-73.9424932,1726,105,1
2,Madison St,40.703974,-73.904124,1705,103,1
3,Lafayette St,40.511003,-74.250689,1617,98,1
2,160th St,40.7338809,-73.8078846,1630,100,1
1,Richmond Ave,40.559126,-74.169477,1615,98,1
2,Walton Ave,40.83644,-73.918412,1705,103,1
2,N Portland Ave,40.6963387,-73.9764371,1636,100,1
5,Jamaica Ave,40.6774489,-73.8985116,1630,100,1
4,164th St,40.7382043,-73.8045817,1820,111,1
5,Gouverneur St,40.7124981,-73.9837806,1746,107,1
2,38th St,40.7709006,-73.9098041,1625,99,1
3,Valentine Ave,40.850253,-73.900694,1741,107,1
4,W 45th St,40.7617881,-73.9946308,1632,100,1
3,E 87th St,40.648106,-73.918515,1743,107,1
3,28th Ave,40.7684376,-73.9199879,1703,103,1
4,Kings Hwy,40.607693,-73.960909,1735,106,1
3,Coney Island Ave,40.582634,-73.959993,1658,102,1
1,Martense Ct,40.6512409,-73.9579778,1700,103,1
5,E 148th St,40.815865,-73.91986,1645,101,1
4,Crosby St,40.7254397,-73.9956638,1722,105,1
3,Woodycrest Ave,40.838685,-73.922977,1701,103,1
1,Fulton St,40.7102369,-74.0078096,1812,110,1
3,28th Ave,40.7684376,-73.9199879,1633,100,1
1,W 122nd St,40.8070115,-73.949671,1555,96,1
5,50th Ave,40.7591871,-73.7525478,1607,97,1
2,70th Ave,40.7286207,-73.8257796,1832,112,1
2,W 126th St,40.8150351,-73.9564745,1643,101,1
1,W 50th St,40.7667398,-73.9966648,1837,112,1
5,Livingston St,40.6887792,-73.9835545,1815,110,1
3,E 84th St,40.632473,-73.904891,1559,96,1
3,Claremont Ave,40.8089289,-73.96461,1801,109,1
2,Spring St,40.7256722,-74.0040023,1612,98,1
4,Walton Ave,40.83644,-73.918412,1702,103,1
3,90th St,40.75053,-73.876876,1624,99,1
3,W 58th St,40.7671189,-73.9817098,1716,104,1
4,Midland Pky,40.7216285,-73.7843918,1612,98,1
1,Spring St,40.7256722,-74.0040023,1618,98,1
4,Mulberry St,40.71933,-73.9973036,1600,97,1
1,32nd Pl,40.7418799,-73.933189,1738,106,1
4,W 124th St,40.8057884,-73.9428603,1637,100,1
1,Hamilton Pl,40.8245499,-73.9480922,1807,109,1
3,Horatio St,40.7387628,-74.0095413,1605,97,1
5,Parkside Ave,40.6551595,-73.9615361,1729,105,1
3,E 120th St,40.8015302,-73.9405462,1600,97,1
3,16th Ave,40.7848762,-73.7795696,1739,106,1
1,Myrtle Ave,40.6969959,-73.9352775,1610,98,1
5,Francis Lewis Blvd,40.6861497,-73.7357173,1628,99,1
3,Castleton Ave,40.6347109,-74.1071953,1607,97,1
5,Bleecker St,40.7259471,-73.9946797,1636,100,1
3,Erskine Pl,40.8607129,-73.8231886,1610,98,1
5,41st Ave,40.7637566,-73.7700427,1619,98,1
5,Lincoln Ave,40.5764807,-74.1036224,1635,100,1
3,Dalny Rd,40.7141788,-73.7874974,1748,107,1
4,Eldridge St,40.7152901,-73.9934336,1732,106,1
5,Herkimer St,40.6770533,-73.9024403,1816,110,1
4,Ocean Pky,40.6072315,-73.9675403,1656,102,1
3,W 132nd St,40.8133636,-73.9450358,1746,107,1
1,Midland Pky,40.7216285,-73.7843918,1606,97,1
5,Grand Ave,40.7303619,-73.8868521,1722,105,1
1,Liberty Ave,40.6744049,-73.8965126,1713,104,1
1,E 3rd St,40.602122,-73.969576,1742,107,1
1,Metropolitan Ave,40.7140735,-73.9547586,1625,99,1
4,W 17th St,40.5753405,-73.9845266,1730,106,1
4,35th St,40.7731588,-73.9110022,1626,99,1
1,New Utrecht Ave,40.616621,-73.999709,1628,99,1
4,William St,40.7087143,-74.0072883,1657,102,1
3,Wadsworth Ter,40.8566377,-73.9310057,1610,98,1
2,W 58th St,40.7671189,-73.9817098,1727,105,1
4,3rd Ave,40.8043853,-73.9353347,1646,101,1
1,Ocean Pky,40.6072315,-73.9675403,1606,97,1
2,Quentin Rd,40.607843,-73.961966,1613,98,1
2,W 91st St,40.7905011,-73.971814,1751,108,1
4,W 17th St,40.5753405,-73.9845266,1644,101,1
5,Parkview Ter,40.8709679,-73.8935045,1550,96,1
1,Atlantic Ave,40.675959,-73.9044359,1812,110,1
4,East End Ave,40.7741985,-73.9453061,1754,108,1
4,Coney Island Ave,40.582634,-73.959993,1706,103,1
5,Flatbush Ave,40.6093889,-73.9217935,1624,99,1
4,E 29th St,40.6152395,-73.9457135,1641,101,1
1,Woodycrest Ave,40.838685,-73.922977,1636,100,1
5,Bleecker St,40.7259471,-73.9946797,1724,105,1
3,Lexington Ave,40.7999294,-73.9406665,1624,99,1
3,39th St,40.640625,-73.986292,1714,104,1
4,56th St,40.6243935,-73.9850787,1817,110,1
3,Avenue Z,40.5895534,-73.9398512,1612,98,1
3,Beach 84th St,40.5905237,-73.810099,1758,108,1
5,White Plains Rd,40.8421201,-73.8649883,1616,98,1
5,W 126th St,40.8150351,-73.9564745,1655,102,1
5,Crosby St,40.7254397,-73.9956638,1737,106,1
3,W 89th St,40.7896131,-73.9736025,1614,98,1
3,W 144th St,40.8239713,-73.9467212,1754,108,1
4,Pitkin Ave,40.675703,-73.870082,1641,101,1
1,3rd Ave,40.8043853,-73.9353347,1640,101,1
5,Crosby St,40.7254397,-73.9956638,1716,104,1
2,W 15th St,40.574793,-73.98215,1720,105,1
1,131st St,40.7524074,-73.8363138,1618,98,1
4,Hoxie Dr,40.756513,-73.753935,1808,109,1
1,163rd St,40.707016,-73.798258,1605,97,1
5,E 2nd St,40.602021,-73.970509,1730,106,1
4,W 34th St,40.7497396,-73.987639,1624,99,1
2,E 87th St,40.648106,-73.918515,1751,108,1
2,W 70th St,40.7795155,-73.9879153,1729,105,1
3,Prince St,40.7241951,-73.9977898,1741,107,1
2,53rd Ave,40.7519935,-73.7666917,1836,112,1
4,Gerard Ave,40.8139359,-73.9309003,1741,107,1
2,Church Ave,40.6492649,-73.9635215,1756,108,1
1,Hanover Pl,40.688896,-73.982416,1607,97,1
3,W 15th St,40.574793,-73.98215,1729,105,1
5,Walton Ave,40.83644,-73.918412,1646,101,1
4,W 144th St,40.8239713,-73.9467212,1656,102,1
2,Montague St,40.6948001,-73.994301,1625,99,1
1,Kings Hwy,40.607693,-73.960909,1619,98,1
4,100th St,40.7524106,-73.8672289,1744,107,1
1,Ocean Pky,40.6072315,-73.9675403,1732,106,1
5,Midland Pky,40.7216285,-73.7843918,1636,100,1
1,49th St,40.7605031,-73.9836073,1551,96,1
4,Metropolitan Ave,40.7140735,-73.9547586,1750,108,1
5,W 128th St,40.81294,-73.95177,1736,106,1
2,W 26th St,40.7445213,-73.9907355,1623,99,1
1,E 13th St,40.588929,-73.956391,1625,99,1
1,51st Ave,40.7377549,-73.8821134,1651,102,1
2,W 29th St,40.5741385,-73.9951298,1747,107,1
4,42nd Rd,40.749424,-73.940535,1738,106,1
3,11th Ave,40.7877367,-73.8364261,1750,108,1
4,Bushwick Ave,40.679677,-73.900752,1623,99,1
5,31st St,40.7681197,-73.920358,1657,102,1
2,W 60th St,40.7726872,-73.9911088,1622,99,1
5,Dean St,40.6830984,-73.9791142,1610,98,1
1,12th Ave,40.7901862,-73.8169542,1602,97,1
5,E 41st St,40.623183,-73.933522,1739,106,1
2,W 61st St,40.7696743,-73.9819968,1632,100,1
3,E 83rd St,40.64316,-73.917952,1812,110,1
5,W 34th St,40.7497396,-73.987639,1804,109,1
2,Crosby St,40.7254397,-73.9956638,1715,104,1
4,87th St,40.706715,-73.862389,1636,100,1
5,E 84th St,40.632473,-73.904891,1607,97,1
3,Gerard Ave,40.8139359,-73.9309003,1738,106,1
4,Lefferts Blvd,40.6657772,-73.8223616,1619,98,1
1,104th St,40.684239,-73.838078,1601,97,1
2,E 241st St,40.903891,-73.851383,1643,101,1
5,W 124th St,40.8057884,-73.9428603,1756,108,1
5,E 183rd St,40.854975,-73.8925,1707,103,1
5,Leroy St,40.730447,-74.004303,1558,96,1
1,W 143rd St,40.8191141,-73.9371126,1628,99,1
2,Cruger Ave,40.871423,-73.866145,1648,101,1
1,Jamaica Ave,40.6774489,-73.8985116,1818,110,1
5,41st Rd,40.7555552,-73.8333316,1713,104,1
1,Spring St,40.7256722,-74.0040023,1725,105,1
1,24th St,40.778282,-73.91633,1552,96,1
3,Bathgate Ave,40.857656,-73.889171,1600,97,1
4,E 125th St,40.8018105,-73.9313148,1711,104,1
1,Riverside Dr,40.8424364,-73.9440228,1734,106,1
1,Eldridge St,40.7152901,-73.9934336,1726,105,1
5,Elizabeth St,40.6287103,-74.119005,1738,106,1
4,39th St,40.640625,-73.986292,1555,96,1
3,Hillside Ave,40.7210961,-73.7593749,1715,104,1
1,Mercer St,40.7256842,-73.9977263,1745,107,1
2,Bard Ave,40.624485,-74.104443,1652,102,1
2,45th Ave,40.756545,-73.806394,1645,101,1
5,45th Ave,40.756545,-73.806394,1737,106,1
4,Avenue L,40.630831,-73.907351,1722,105,1
3,Duane St,40.7140433,-74.0032451,1734,106,1
1,Myrtle Ave,40.6969959,-73.9352775,1626,99,1
5,45th Ave,40.756545,-73.806394,1655,102,1
5,Ocean Pky,40.6072315,-73.9675403,1749,107,1
5,90th St,40.75053,-73.876876,1722,105,1
3,Chester St,40.6543397,-73.9077909,1607,97,1
4,Greenwich St,40.7156024,-74.0111062,1749,107,1
2,Beard St,40.587128,-74.14932,1626,99,1
3,Adler Pl,40.871331,-73.8282717,1729,105,1
2,103rd St,40.7991469,-73.9685289,1614,98,1
1,Roosevelt Ave,40.746238,-73.897224,1717,104,1
3,E 120th St,40.8015302,-73.9405462,1552,96,1
3,Baxter St,40.718442,-73.9987548,1748,107,1
3,Dalny Rd,40.7141788,-73.7874974,1617,98,1
2,100th St,40.7524106,-73.8672289,1747,107,1
4,Spring St,40.7256722,-74.0040023,1659,102,1
3,Vernon Blvd,40.7673221,-73.9372265,1620,99,1
2,Lispenard St,40.7200394,-74.0039146,1600,97,1
2,3rd Ave,40.8043853,-73.9353347,1715,104,1
